Date,Open EUR/CAD,Open EUR/CHF,Open USD/CAD,Open EUR/GBP,Open EUR/USD,Open EUR/CNY
2012-01-31,1.31685,,1.00216,0.8364,1.313888,8.2233
2012-02-01,1.31685,1.2054,1.00216,0.8364,1.313888,8.2233
2012-02-02,1.3138,1.2045,0.9977,0.831,1.3171760000000001,8.2929
2012-02-03,1.3126,1.2051,0.99951,0.8311,1.3135430000000001,8.2755
2012-02-06,1.3038,1.2065,0.99335,0.83057,1.312508,8.2584
2012-02-07,1.307,1.2061,0.99624,0.8294,1.311819,8.2724
2012-02-08,1.3182,1.20859,0.9951,0.8334,1.3248540000000002,8.3454
2012-02-09,1.3199,1.2099,0.9963,0.8378,1.32503,8.321
2012-02-10,1.321,1.2109,0.9952,0.8395,1.3278450000000002,8.3348
2012-02-13,1.32425,1.20965,1.0,0.8390799999999999,1.322926,8.1421
2012-02-14,1.3164,1.2084,1.0009700000000001,0.8366299999999999,1.3154430000000001,8.2796
2012-02-15,1.3108,1.2075,0.9986,0.8366,1.312973,8.2456
2012-02-16,1.3057,1.2068,1.0003,0.8322,1.3058239999999999,8.2221
2012-02-17,1.30855,1.20672,0.99685,0.8305100000000001,1.313025,8.2594
2012-02-20,1.3108,1.2094799999999999,0.99169,0.8333200000000001,1.322454,8.2769
2012-02-21,1.3136,1.20655,0.99461,0.8343700000000001,1.320481,8.3157
2012-02-22,1.3201200000000002,1.2076,0.9965,0.8388,1.3248540000000002,8.3295
2012-02-23,1.3247,1.2064,0.9993,0.8458,1.325732,8.3252
2012-02-24,1.3338,1.205,0.9972,0.8494799999999999,1.337435,8.4093
2012-02-27,1.3459,1.20442,0.9995799999999999,0.8477600000000001,1.346983,8.4712
2012-02-28,1.338,1.2048,0.998,0.8469,1.341022,8.4308
2012-02-29,1.33974,1.2052399999999999,0.9939600000000001,0.8465,1.34789,8.4673
2012-03-01,1.3167,1.2054,0.9884,0.8367399999999999,1.332623,8.3884
2012-03-02,1.31285,1.206,0.98529,0.8348,1.331895,8.384
2012-03-05,1.3048,1.206,0.9895,0.8327,1.318565,8.3125
2012-03-06,1.3142,1.20585,0.99398,0.8329,1.3222969999999998,8.3356
2012-03-07,1.3133,1.2052,1.0012,0.8344,1.312009,8.2668
2012-03-08,1.3115,1.205,0.9982,0.83534,1.31406,8.2779
2012-03-09,1.3141,1.2055,0.9903,0.83868,1.327228,8.3763
2012-03-12,1.2993,1.206,0.9904,0.8371,1.3121639999999999,8.267
2012-03-13,1.3056,1.2054,0.9913799999999999,0.84125,1.3171760000000001,8.3118
2012-03-14,1.2924,1.208,0.9882700000000001,0.8327,1.308044,8.2597
2012-03-15,1.2943200000000001,1.2128,0.9939,0.8317399999999999,1.302236,8.2276
2012-03-16,1.2975,1.2074,0.9923299999999999,0.8327,1.307873,8.2728
2012-03-19,1.3055,1.2065,0.9909,0.8320700000000001,1.317697,8.3094
2012-03-20,1.3066,1.2063,0.9875,0.8327,1.322926,8.3574
2012-03-21,1.31215,1.206,0.991,0.8344,1.323977,8.3571
2012-03-22,1.3112,1.20564,0.9919,0.8326,1.321807,8.333
2012-03-23,1.3187,1.20549,0.9989,0.8344,1.320481,8.2972
2012-03-26,1.32382,1.205,0.9965,0.8365,1.328374,8.3502
2012-03-27,1.324,1.2062,0.9913,0.8367,1.3360049999999999,8.4128
2012-03-28,1.3269,1.2056,0.9955,0.8354,1.3328,8.4025
2012-03-29,1.3292,1.2053,0.9976,0.8384,1.332623,8.3939
2012-03-30,1.327,1.2055,0.9968,0.8342,1.331381,8.3948
2012-04-02,1.3306,1.20376,0.9961899999999999,0.83421,1.335827,8.387
2012-04-03,1.3198,1.2035,0.99,0.8312299999999999,1.333156,8.3839
2012-04-04,1.3105,1.2045,0.991,0.8313,1.322384,8.2999
2012-04-05,1.3097,1.2033,0.9962,0.82642,1.314406,8.2734
2012-04-06,1.2971,1.2019,0.993,0.8252,1.3064040000000001,8.2353
2012-04-09,1.3047,1.2012,0.9969,0.8241,1.3085069999999999,8.2353
2012-04-10,1.3066,1.2023,0.9965,0.824,1.311131,8.2353
2012-04-11,1.3131,1.2012,1.0047,0.82452,1.307531,8.2401
2012-04-12,1.3163200000000002,1.20318,1.0034,0.82373,1.311906,8.2577
2012-04-13,1.3119,1.20164,0.9947,0.8262,1.318913,8.3111
2012-04-16,1.3031,1.2024,0.9991200000000001,0.8235,1.3056530000000002,8.2349
2012-04-17,1.312,1.2019,0.9997,0.8257,1.3126799999999998,8.2844
2012-04-18,1.2987,1.2013,0.9889,0.8240200000000001,1.3135430000000001,8.2713
2012-04-19,1.2999100000000001,1.2019799999999998,0.9908,0.81875,1.311992,8.2624
2012-04-20,1.3067,1.202,0.9943700000000001,0.8184,1.314406,8.2698
2012-04-23,1.3111,1.2015,0.9931,0.8186,1.320899,8.3112
2012-04-24,1.30345,1.2016,0.991,0.8157,1.3152700000000002,8.2835
2012-04-25,1.302,1.2016,0.9867,0.8173,1.319609,8.3192
2012-04-26,1.3001200000000002,1.2015,0.9824,0.8178300000000001,1.3232760000000001,8.3186
2012-04-27,1.3001,1.20151,0.9857,0.8152,1.319261,8.312
2012-04-30,1.2987,1.201,0.9808,0.8132,1.324152,8.3503
2012-05-01,1.3076299999999998,1.2013,0.98759,0.8155,1.323995,8.3424
2012-05-02,1.3045,1.2014,0.9855,0.8159,1.323977,8.3424
2012-05-03,1.2969,1.2014,0.9866,0.8118,1.314924,8.2822
2012-05-04,1.29968,1.2015,0.9879700000000001,0.8123,1.315616,8.2792
2012-05-07,1.2938,1.201,0.9980899999999999,0.80414,1.296294,8.1861
2012-05-08,1.2959,1.20127,0.99249,0.80647,1.306165,8.2277
2012-05-09,1.29885,1.201,0.99965,0.80471,1.2992920000000001,8.1933
2012-05-10,1.296,1.2009,1.0019,0.8014,1.293661,8.1555
2012-05-11,1.2972,1.201,1.00304,0.8015,1.293393,8.1613
2012-05-14,1.2903,1.20115,1.00035,0.8023,1.2901559999999999,8.1279
2012-05-15,1.2856,1.2011,1.002,0.7969,1.283203,8.1053
2012-05-16,1.2823,1.201,1.00686,0.7967,1.2735610000000002,8.0313
2012-05-17,1.2882,1.20097,1.0117,0.7996,1.273383,8.0447
2012-05-18,1.2936,1.201,1.0187,0.8043,1.269841,8.0256
2012-05-21,1.304,1.201,1.0212,0.8076,1.277302,8.0794
2012-05-22,1.3038,1.201,1.0177,0.80943,1.2813940000000001,8.0971
2012-05-23,1.2941,1.2009,1.022,0.8034,1.266464,7.9898
2012-05-24,1.289,1.2008,1.0261,0.801,1.256124,7.9509
2012-05-25,1.2865,1.2016,1.0264,0.8005,1.2537610000000001,7.9395
2012-05-28,1.289,1.2018,1.0259,0.8013,1.256692,7.9307
2012-05-29,1.2841,1.2018,1.0255,0.7991,1.252505,7.9307
2012-05-30,1.2774,1.201,1.02365,0.7981,1.247816,7.9117
2012-05-31,1.2743,1.2011,1.0301,0.7991,1.237471,7.8566
2012-06-01,1.2768,1.2009100000000001,1.033,0.8027,1.236094,7.8656
2012-06-04,1.2944,1.2011,1.04425,0.80777,1.239941,7.9124
2012-06-05,1.30006,1.201,1.0377,0.8136,1.251095,7.9651
2012-06-06,1.2919,1.2009,1.0367,0.80995,1.246261,7.9183
2012-06-07,1.29348,1.2009,1.02839,0.81223,1.2575610000000002,7.9908
2012-06-08,1.2909,1.2009,1.0272,0.8095,1.256897,7.9819
2012-06-11,1.2918,1.201,1.0216,0.8137,1.264542,8.0379
2012-06-12,1.2862,1.2010100000000001,1.0308,0.8057,1.247816,7.934
2012-06-13,1.2833,1.201,1.0265,0.8032,1.250469,7.9506
2012-06-14,1.2934299999999999,1.20107,1.02845,0.8101,1.2575610000000002,7.9974
2012-06-15,1.2917,1.2009,1.0232,0.81176,1.262786,8.035
2012-06-18,1.2965,1.2012,1.0206,0.80845,1.2704870000000001,8.0357
2012-06-19,1.2875,1.2008,1.02219,0.80299,1.259652,7.9982
2012-06-20,1.2908,1.2008,1.01803,0.8066,1.26807,8.0516
2012-06-21,1.2928,1.201,1.0195100000000001,0.8072,1.2682309999999999,8.0486
2012-06-22,1.2906,1.2011,1.0286,0.8045,1.25502,7.9757
2012-06-25,1.2867,1.20094,1.0264,0.8045,1.253919,7.9865
2012-06-26,1.28631,1.2009,1.0287,0.80314,1.250297,7.946
2012-06-27,1.2784,1.2008,1.0241,0.7985,1.248751,7.9357
2012-06-28,1.278,1.2009,1.025,0.8008,1.2471940000000001,7.9165
2012-06-29,1.2856,1.20099,1.0335,0.8016,1.244091,7.9047
2012-07-02,1.28847,1.2016,1.0179,0.80705,1.265663,8.0331
2012-07-03,1.27948,1.201,1.017,0.80174,1.2579719999999999,7.9772
2012-07-04,1.2756,1.201,1.0120200000000001,0.80342,1.260557,7.9989
2012-07-05,1.2681,1.2011,1.0133,0.8031,1.251878,7.9407
2012-07-06,1.2567,1.2011,1.0142,0.7979,1.239157,7.8667
2012-07-09,1.2511,1.2009,1.01968,0.79265,1.227144,7.6777
2012-07-10,1.2555,1.2008,1.0192,0.7932,1.2318,7.8358
2012-07-11,1.2528,1.2008,1.0223,0.78975,1.22564,7.7896
2012-07-12,1.2479,1.2008,1.0191,0.7894,1.22474,7.7833
2012-07-13,1.2429,1.2008,1.0199,0.7901,1.219066,7.7641
2012-07-16,1.2417,1.2009,1.014,0.786,1.22489,7.8
2012-07-17,1.2450700000000001,1.20095,1.01506,0.7849,1.2268430000000001,7.8164
2012-07-18,1.2441,1.201,1.0119,0.78491,1.229559,7.8228
2012-07-19,1.2396,1.2009,1.0098,0.7845,1.227747,7.8105
2012-07-20,1.2368,1.2009,1.0076399999999999,0.7810199999999999,1.227747,7.8148
2012-07-23,1.2298,1.201,1.014,0.77695,1.212856,7.743
2012-07-24,1.2343,1.2009,1.018,0.7813,1.21243,7.7278
2012-07-25,1.2333,1.2009,1.02257,0.7781,1.206185,7.6911
2012-07-26,1.2329,1.20084,1.0157,0.78378,1.214034,7.7396
2012-07-27,1.24,1.2009,1.00993,0.7829,1.228049,7.8285
2012-07-30,1.2354,1.2010399999999999,1.0042,0.7823399999999999,1.230315,7.8489
2012-07-31,1.22785,1.201,1.00136,0.78014,1.226091,7.8138
2012-08-01,1.233,1.201,1.0033,0.7844,1.229407,7.8158
2012-08-02,1.2293,1.2013,1.0046,0.7873600000000001,1.22414,7.7782
2012-08-03,1.2266,1.2012,1.00731,0.7851,1.218027,7.7449
2012-08-06,1.243,1.2013,1.0004,0.7938,1.2428540000000001,7.8781
2012-08-07,1.2397,1.201,1.0006,0.7947,1.239004,7.8874
2012-08-08,1.23495,1.2013,0.9973,0.79315,1.238697,7.881
2012-08-09,1.23071,1.2011,0.99485,0.7895,1.237241,7.8598
2012-08-10,1.2184,1.201,0.9913,0.7864,1.229407,7.8103
2012-08-13,1.2168,1.201,0.9915700000000001,0.7834,1.227596,7.8048
2012-08-14,1.2235,1.2009,0.9927,0.7863,1.232742,7.8374
2012-08-15,1.2225,1.201,0.99197,0.7861600000000001,1.23259,7.831
2012-08-16,1.21594,1.2009,0.9893,0.7836,1.228954,7.8152
2012-08-17,1.219,1.2009,0.9864,0.7852,1.2357879999999999,7.857
2012-08-20,1.2188,1.2011,0.9885,0.786,1.23335,7.8339
2012-08-21,1.2209,1.201,0.9885,0.7861,1.235178,7.8456
2012-08-22,1.23488,1.2009,0.9897,0.7908,1.2476610000000001,7.915
2012-08-23,1.2414,1.2009,0.9905,0.789,1.253447,7.9646
2012-08-24,1.24831,1.2008,0.9938,0.7919,1.256124,7.9719
2012-08-27,1.2403,1.2009,0.99226,0.7913,1.250453,7.9395
2012-08-28,1.2378,1.201,0.9903,0.7916,1.250156,7.9352
2012-08-29,1.2418,1.2009,0.9879,0.7942,1.2572290000000002,7.9722
2012-08-30,1.2397,1.20089,0.9896,0.7916,1.253133,7.9471
2012-08-31,1.24216,1.2008,0.9928600000000001,0.7923,1.251095,7.9326
2012-09-03,1.24,1.2007,0.9861,0.7923,1.257703,7.9751
2012-09-04,1.2412,1.2007,0.9861,0.7926,1.258653,7.971
2012-09-05,1.2367,1.2010100000000001,0.9867,0.78994,1.2537610000000001,7.9444
2012-09-06,1.2483,1.2039,0.99066,0.7922,1.2602389999999999,7.9906
2012-09-07,1.2416,1.2048,0.9829100000000001,0.79282,1.263264,8.0015
2012-09-10,1.25181,1.2096,0.9782,0.7993399999999999,1.279591,8.1195
2012-09-11,1.2464,1.2077,0.9767,0.7979,1.276161,8.0781
2012-09-12,1.2507,1.2069,0.97336,0.7995,1.285182,8.1328
2012-09-13,1.25944,1.209,0.9759700000000001,0.8009,1.2903229999999999,8.1564
2012-09-14,1.2582,1.2147700000000001,0.9684299999999999,0.8042,1.299376,8.2103
2012-09-17,1.274,1.2148,0.9716,0.8082,1.311648,7.9395
2012-09-18,1.2773299999999999,1.2153100000000001,0.97449,0.8069,1.3109600000000001,8.2747
2012-09-19,1.2716,1.2109,0.9748,0.8031,1.3046309999999999,8.2324
2012-09-20,1.2728,1.2096,0.9749,0.8043,1.3058239999999999,8.2236
2012-09-21,1.2661,1.2095,0.9761,0.7997,1.297353,8.1701
2012-09-24,1.2677,1.21,0.9776,0.7986,1.296899,8.1762
2012-09-25,1.26596,1.2095,0.9781,0.7975,1.294163,8.1475
2012-09-26,1.2654,1.2092,0.98096,0.7965,1.28999,8.1292
2012-09-27,1.2676,1.2094,0.98431,0.79611,1.288162,8.1041
2012-09-28,1.2661,1.21015,0.9807899999999999,0.7953,1.2913219999999999,8.1272
2012-10-01,1.2606,1.2083,0.9844,0.7943,1.280672,8.0677
2012-10-02,1.2654,1.2091100000000001,0.98124,0.79901,1.288826,8.0876
2012-10-03,1.2704600000000001,1.2097,0.984,0.8004,1.2914889999999999,8.1023
2012-10-04,1.2749,1.2113,0.9866,0.8025,1.292491,8.1086
2012-10-05,1.2763,1.2115,0.9810399999999999,0.804,1.301575,8.1696
2012-10-08,1.272,1.2115,0.9773700000000001,0.8066,1.301575,8.1515
2012-10-09,1.2663,1.2102,0.9761,0.80937,1.29769,8.1434
2012-10-10,1.25896,1.2111,0.9793,0.8036,1.285843,8.0764
2012-10-11,1.2628,1.2086,0.98134,0.8034,1.286008,8.0633
2012-10-12,1.2649,1.2087,0.9783,0.8058,1.293326,8.106
2012-10-15,1.26788,1.2089299999999998,0.9804700000000001,0.80532,1.294163,8.1098
2012-10-16,1.2718,1.2085,0.9808,0.8063,1.296849,8.1189
2012-10-17,1.2917,1.20953,0.9857899999999999,0.8124399999999999,1.3107879999999998,8.2049
2012-10-18,1.28257,1.2092,0.97845,0.8126,1.311648,8.19
2012-10-19,1.2867,1.20818,0.98472,0.81383,1.3070190000000002,8.1585
2012-10-22,1.2945,1.2085,0.9942,0.8139,1.302253,8.134
2012-10-23,1.2964,1.2102899999999999,0.992,0.8158,1.3070190000000002,8.1629
2012-10-24,1.2877,1.2103,0.99259,0.81333,1.297353,8.1007
2012-10-25,1.2887,1.2095,0.9942799999999999,0.8086,1.296512,8.0936
2012-10-26,1.2866,1.2097,0.995,0.8024,1.293828,8.0679
2012-10-29,1.29149,1.2093,0.9979899999999999,0.8032,1.292324,8.054
2012-10-30,1.29142,1.2083,1.0007,0.805,1.290822,8.0465
2012-10-31,1.2954,1.2083,0.9995,0.8062,1.296244,8.0782
2012-11-01,1.2962,1.2073,0.9999,0.8035,1.296512,8.0763
2012-11-02,1.28959,1.20601,0.9962,0.8023,1.294834,8.0661
2012-11-05,1.2767,1.20708,0.9956,0.80042,1.282545,8.086
2012-11-06,1.2745600000000001,1.2071399999999999,0.9959100000000001,0.8006,1.280246,7.9816
2012-11-07,1.2701,1.2079,0.99208,0.8008,1.280902,7.9911
2012-11-08,1.2713700000000001,1.2061,0.9965700000000001,0.7983899999999999,1.275559,7.9529
2012-11-09,1.2744,1.2057,1.0003,0.7975,1.2743719999999998,7.9457
2012-11-12,1.2722799999999999,1.20595,1.0,0.8004100000000001,1.272426,7.9182
2012-11-13,1.27064,1.205,0.9998,0.8004,1.2709709999999999,7.9063
2012-11-14,1.27302,1.2038,1.00157,0.80057,1.271133,7.8982
2012-11-15,1.2777399999999999,1.2035200000000001,1.00378,0.80357,1.272945,7.9125
2012-11-16,1.2788,1.2044,1.0005,0.8056,1.278282,7.956
2012-11-19,1.27619,1.2048,1.00022,0.8024,1.275998,7.935
2012-11-20,1.2728,1.2036,0.9969,0.8032199999999999,1.276683,7.9561
2012-11-21,1.2767,1.2045,0.99666,0.8044,1.2813940000000001,7.9762
2012-11-22,1.28094,1.2045,0.9958,0.8053,1.286505,8.0001
2012-11-23,1.2841,1.2041,0.99771,0.80769,1.287498,8.0131
2012-11-26,1.2882,1.20373,0.9931,0.8093,1.29732,8.0706
2012-11-27,1.28968,1.2035,0.9927,0.81,1.2990389999999998,8.0816
2012-11-28,1.2861,1.2039,0.9942,0.8075,1.293828,8.0407
2012-11-29,1.28462,1.20349,0.99198,0.80858,1.2953370000000002,8.0532
2012-11-30,1.2877,1.2037,0.9929,0.8087300000000001,1.297353,8.0717
2012-12-03,1.2914,1.205,0.9937,0.81107,1.299714,8.105
2012-12-04,1.2988899999999999,1.2079,,0.8113,,8.1189
2012-12-05,1.3009,1.2135,0.99325,0.8134,1.3099290000000001,8.1421
2012-12-06,1.29657,1.2111399999999999,0.9917600000000001,0.8122699999999999,1.3070190000000002,8.1279
2012-12-07,1.2847,1.2089,0.9913,0.8075,1.296344,8.066
2012-12-10,1.2736,1.20774,0.9867,0.80481,1.290656,8.0445
2012-12-11,1.2762,1.2079,0.9864,0.8048,1.293828,8.0495
2012-12-12,1.28296,1.21205,0.98601,0.80715,1.301236,8.1131
2012-12-13,1.28674,1.2109,0.9846,0.8097,1.306677,8.1622
2012-12-14,1.2867,1.2079,0.9841,0.8114,1.307873,8.1383
2012-12-17,1.2977,1.209,0.9856,0.8141,1.316656,8.2054
2012-12-18,1.2948,1.208,0.9837,0.8122,1.316482,8.1989
2012-12-19,1.3044,1.2079,0.986,0.814,1.323101,8.2331
2012-12-20,1.3067,1.2072,0.98872,0.8129,1.321353,8.2258
2012-12-21,1.307,1.2072,0.9875,0.8133,1.3238020000000001,8.2427
2012-12-24,1.3094,1.20757,0.9935700000000001,0.8159,1.3182180000000001,8.2124
2012-12-25,1.3083,1.2076,0.9926,0.8172,1.318392,8.2091
2012-12-26,1.3065,1.20733,0.99134,0.81676,1.3182180000000001,8.2103
2012-12-27,1.3143,1.20776,0.9937,0.8201799999999999,1.322751,8.2402
2012-12-28,1.31815,1.2087,0.9949,0.822,1.3248540000000002,8.248
2012-12-31,1.3150899999999999,1.20705,0.99436,0.81826,1.322751,8.2292
2013-01-01,1.3101,1.2081,0.9939,0.8124,1.3201319999999999,8.2127
2013-01-02,1.3116,1.2078,0.994,0.8123,1.319784,8.2143
2013-01-03,1.2993,1.2102,0.9856,0.8111,1.318392,8.2009
2013-01-04,1.2873,1.2089,0.98846,0.8101,1.303101,8.1223
2013-01-07,1.2886,1.20859,0.9860399999999999,0.81329,1.306848,8.1347
2013-01-08,1.2936,1.2084,0.98567,0.8139,1.3123360000000002,8.1664
2013-01-09,1.2903,1.2086,0.9865700000000001,0.8145,1.3083870000000002,8.1322
2013-01-10,1.28941,1.2086,0.98759,0.81513,1.305364,8.1139
2013-01-11,1.3049,1.2132,0.9831,0.821,1.327316,8.2501
2013-01-14,1.3149600000000001,1.2209,0.98441,0.8285,1.3360049999999999,8.2831
2013-01-15,1.3156,1.2342,0.9835,0.8321,1.337793,8.3108
2013-01-16,1.3091,1.2397,0.9838,0.8278,1.331026,8.2575
2013-01-17,1.3102,1.2372,0.986,0.8305,1.3290799999999998,8.2508
2013-01-18,1.3186,1.2479,0.9858,0.8368,1.337256,8.3069
2013-01-21,1.32115,1.2439,0.9920200000000001,0.8399,1.331913,8.0991
2013-01-22,1.3215,1.2438,0.9927,0.8404,1.331026,8.2681
2013-01-23,1.32067,1.2372,0.9919399999999999,0.8405,1.331558,8.276
2013-01-24,1.3301,1.2373,0.9997,0.8404,1.330849,8.267
2013-01-25,1.34,1.2425,1.0023,0.847,1.336898,8.3058
2013-01-28,1.35738,1.2481,1.0079,0.8535,1.3466200000000002,8.3582
2013-01-29,1.3528,1.2455,1.006,0.8567,1.344809,8.3615
2013-01-30,1.3506,1.2438,1.0013299999999998,0.8566,1.349164,8.3856
2013-01-31,1.3596,1.2362,1.0022,0.8588,1.356852,8.4288
2013-02-01,1.3565,1.2374,0.9967,0.8576,1.3611,8.4488
2013-02-04,1.3603100000000001,1.2395100000000001,0.9969,0.86893,1.364722,8.4852
2013-02-05,1.3476,1.2279,0.9976,0.8573,1.351078,8.4105
2013-02-06,1.3521,1.2331,0.9953,0.8668,1.358327,8.45
2013-02-07,1.3461,1.2306,0.9956,0.8632,1.352265,8.4146
2013-02-08,1.3351,1.2294,0.9979,0.852,1.338545,8.3325
2013-02-11,1.3412,1.2262,1.0035,0.8459,1.3367200000000001,8.325
2013-02-12,1.347,1.234,1.0053,0.8559,1.340303,8.3477
2013-02-13,1.3474,1.233,1.0016,0.8581,1.345171,8.3752
2013-02-14,1.3463,1.2334,1.0014,0.8655,1.344447,8.3745
2013-02-15,1.3359,1.2312,1.0009,0.8621,1.335292,8.3153
2013-02-18,1.3434,1.2313,1.0074,0.8617,1.334223,8.3163
2013-02-19,1.349,1.2324,1.0105,0.8623,1.334935,8.3273
2013-02-20,1.3554,1.2352,1.0117,0.8682,1.339585,8.3517
2013-02-21,1.3501,1.2318,1.0171,0.8715,1.327316,8.2713
2013-02-22,1.3418,1.2277,1.0175,0.8643,1.3194350000000001,8.2209
2013-02-25,1.3485200000000002,1.2275,1.02226,0.8738,1.3194350000000001,8.2271
2013-02-26,1.3403,1.2173,1.0256,0.8614,1.306506,8.1385
2013-02-27,1.3403,1.2174,1.0255,0.8637,1.306933,8.1269
2013-02-28,1.34666,1.22173,1.0233,0.86736,1.315097,8.1808
2013-03-01,1.3456,1.2237,1.03063,0.8614,1.306165,8.1191
2013-03-04,1.3368,1.2263,1.0271,0.8657,1.301744,8.0859
2013-03-05,1.3381,1.2257,1.0266,0.8615,1.3035940000000001,8.1041
2013-03-06,1.3396,1.228,1.0267,0.8619,1.304802,8.1075
2013-03-07,1.3397,1.2309,1.0322,0.8654,1.297858,8.062
2013-03-08,1.3493,1.2353,1.0294,0.8722,1.311131,8.1413
2013-03-11,1.3352,1.2368,1.0283,0.8711399999999999,1.29887,8.0678
2013-03-12,1.3379,1.2359,1.0262,0.8742,1.303237,8.0922
2013-03-13,1.337,1.2341,1.026,0.874,1.302932,8.0891
2013-03-14,1.3317,1.2345,1.0278,0.8682,1.2958399999999999,8.0423
2013-03-15,1.3298,1.2321,1.0221,0.8622,1.301236,8.0733
2013-03-18,1.31924,1.21859,1.02338,0.85351,1.289823,8.1163
2013-03-19,1.3233,1.2261,1.0224,0.8573,1.294498,8.0304
2013-03-20,1.3208,1.2192,1.027,0.8522,1.286505,7.9874
2013-03-21,1.3272,1.22244,1.0255,0.857,1.293996,8.0256
2013-03-22,1.3219,1.2211,1.0243,0.8498,1.290489,8.0088
2013-03-25,1.33094,1.22213,1.02221,0.85409,1.3024229999999999,8.058
2013-03-26,1.3134700000000001,1.2192100000000001,1.0215,0.84703,1.286008,7.9736
2013-03-27,1.3072,1.2194,1.0167,0.84825,1.286041,7.9764
2013-03-28,1.2982,1.2186,1.0161,0.8444,1.277465,7.9348
2013-03-29,1.30175,1.21634,1.01585,0.84299,1.2813940000000001,7.9542
2013-04-01,1.30241,1.21668,1.0170700000000001,0.8425,1.280557,7.9541
2013-04-02,1.3059,1.216,1.0165,0.844,1.285017,7.9542
2013-04-03,1.30017,1.21615,1.01424,0.8484,1.282051,7.9347
2013-04-04,1.3033,1.214,1.014,0.8486,1.285017,7.954
2013-04-05,1.3093,1.2157,1.0129700000000001,0.849,1.292658,8.0101
2013-04-08,1.32139,1.2131299999999998,1.0169,0.8463,1.299207,8.0484
2013-04-09,1.3243,1.2171,1.0166,0.8535,1.302932,8.0757
2013-04-10,1.3288,1.2195799999999999,1.0159,0.8536,1.308044,8.1035
2013-04-11,1.3244,1.2182,1.0148,0.8517,1.305313,8.0851
2013-04-12,1.325,1.2199,1.01007,0.85198,1.311475,8.1107
2013-04-15,1.3290899999999999,1.2159,1.01471,0.853,1.3096889999999999,8.1101
2013-04-16,1.3351,1.2141,1.0229,0.8533,1.305193,8.0589
2013-04-17,1.3465,1.21541,1.0217,0.85793,1.31787,8.1409
2013-04-18,1.3372,1.21546,1.0261200000000001,0.8548,1.303441,8.0338
2013-04-19,1.3383,1.2169,1.02569,0.8538,1.305313,8.0561
2013-04-22,1.3393,1.2187,1.0256,0.85754,1.3058239999999999,8.0528
2013-04-23,1.3392,1.2203,1.0255,0.85369,1.305995,8.066
2013-04-24,1.33455,1.2289,1.0269,0.85334,1.299376,8.0248
2013-04-25,1.3345,1.233,1.0251,0.8519,1.301744,8.0367
2013-04-26,1.3268,1.2292,1.0202,0.8425,1.300728,8.0191
2013-04-29,1.3254299999999999,1.2285,1.01634,0.84175,1.304291,8.0332
2013-04-30,1.32503,1.2272,1.0118,0.8452,1.3095860000000001,8.0658
2013-05-01,1.3254,1.2237,1.0066,0.8474,1.316898,8.1064
2013-05-02,1.32784,1.22177,1.0072,0.84639,1.3182180000000001,8.115
2013-05-03,1.32075,1.2212399999999999,1.0107,0.8410200000000001,1.306506,8.0306
2013-05-06,1.3228,1.2273,1.0082799999999998,0.8423,1.3123360000000002,8.0718
2013-05-07,1.3158,1.2269,1.0068,0.8413,1.307531,8.052
2013-05-08,1.31443,1.23031,1.00527,0.8447,1.3077020000000001,8.0408
2013-05-09,1.3194,1.2306,1.0027,0.8467,1.316136,8.0732
2013-05-10,1.3126,1.2374,1.007,0.84373,1.303441,7.9764
2013-05-13,1.31254,1.24319,1.01207,0.845,1.296899,7.9655
2013-05-14,1.31197,1.2418,1.0101,0.8483,1.2987520000000001,7.9716
2013-05-15,1.31736,1.24871,1.0182,0.8495799999999999,1.293695,7.9351
2013-05-16,1.30849,1.2437,1.01555,0.8452,1.288394,7.9059
2013-05-17,1.31224,1.2428,1.0185,0.8432,1.2883280000000001,7.9102
2013-05-20,1.31944,1.24529,1.0283,0.8454,1.283005,7.8751
2013-05-21,1.3206,1.246,1.0243,0.8445299999999999,1.289191,7.8954
2013-05-22,1.326,1.25222,1.02623,0.8521,1.292023,7.9224
2013-05-23,1.3327,1.25883,1.03745,0.85411,1.284389,7.8629
2013-05-24,1.33358,1.2536,1.03187,0.85616,1.292441,7.916
2013-05-27,1.3346,1.24407,1.0318,0.855,1.293695,7.9096
2013-05-28,1.33791,1.2455,1.03439,0.85606,1.293695,7.8991
2013-05-29,1.33691,1.2548,1.0406,0.8548600000000001,1.2847030000000002,7.8537
2013-05-30,1.3397,1.2446,1.0348700000000002,0.8556799999999999,1.294767,7.9281
2013-05-31,1.34376,1.2435,1.03031,0.85641,1.304308,7.9878
2013-06-03,1.3461,1.2435200000000002,1.0358,0.85445,1.299511,7.9693
2013-06-04,1.34422,1.2387,1.0284,0.853,1.307292,8.0026
2013-06-05,1.35291,1.2396,1.0348,0.8541,1.307292,7.9986
2013-06-06,1.354,1.233,1.0344,0.8497,1.309312,8.0064
2013-06-07,1.3606,1.2308,1.0273700000000001,0.8487600000000001,1.324381,8.1119
2013-06-10,1.3489200000000001,1.23764,1.0215,0.8502,1.322401,8.1119
2013-06-11,1.35142,1.2377,1.0194,0.8511,1.322401,8.1119
2013-06-12,1.3557,1.23069,1.0184,0.8509899999999999,1.322401,8.1119
2013-06-13,1.3614,1.2281,1.02073,0.85059,1.3339379999999998,8.1684
2013-06-14,1.3576,1.2331,1.0159,0.8506,1.336755,8.1895
